# Configuration: STAG 12 Pack (Pack 3S4P) @ 10.0°C
# Output Level: Cell (raw cell values)
Time [s],Voltage [V],SOC [%],Power [W],Current [A],Charge [Ah],Temperature [°C],Heat Generation [W],Cooling Power [W]
850.2,3.807711,73.759259,-19.038557,-5,-1.180833,10.010107,0.536906,-0.536745
850.3,3.80768,73.756173,-19.038398,-5,-1.180972,10.010107,0.536923,-0.536761
850.4,3.807648,73.753086,-19.038239,-5,-1.181111,10.010107,0.536939,-0.536778
850.5,3.807616,73.75,-19.03808,-5,-1.18125,10.010107,0.536956,-0.536794
850.6,3.807584,73.746914,-19.037921,-5,-1.181389,10.010108,0.536972,-0.536811
850.7,3.807552,73.743827,-19.037762,-5,-1.181528,10.010108,0.536989,-0.536827
850.8,3.807521,73.740741,-19.037604,-5,-1.181667,10.010108,0.537005,-0.536844
850.9,3.807489,73.737654,-19.037445,-5,-1.181806,10.010109,0.537022,-0.53686
851,3.807457,73.734568,-19.037286,-5,-1.181944,10.010109,0.537038,-0.536877
851.1,3.807425,73.731481,-19.037127,-5,-1.182083,10.010109,0.537055,-0.536893
851.2,3.807394,73.728395,-19.036968,-5,-1.182222,10.01011,0.537071,-0.53691
851.3,3.807362,73.725309,-19.03681,-5,-1.182361,10.01011,0.537088,-0.536926
851.4,3.80733,73.722222,-19.036651,-5,-1.1825,10.01011,0.537104,-0.536943
851.5,3.807298,73.719136,-19.036492,-5,-1.182639,10.010111,0.537121,-0.536959
851.6,3.807267,73.716049,-19.036333,-5,-1.182778,10.010111,0.537137,-0.536976
851.7,3.807235,73.712963,-19.036174,-5,-1.182917,10.010111,0.537154,-0.536992
851.8,3.807203,73.709877,-19.036015,-5,-1.183056,10.010112,0.53717,-0.537009
851.9,3.807171,73.70679,-19.035857,-5,-1.183194,10.010112,0.537187,-0.537025
852,3.80714,73.703704,-19.035698,-5,-1.183333,10.010112,0.537203,-0.537041
852.1,3.807108,73.700617,-19.035539,-5,-1.183472,10.010112,0.53722,-0.537058
852.2,3.807076,73.697531,-19.03538,-5,-1.183611,10.010113,0.537236,-0.537074
852.3,3.807044,73.694444,-19.035221,-5,-1.18375,10.010113,0.537253,-0.537091
852.4,3.807012,73.691358,-19.035062,-5,-1.183889,10.010113,0.537269,-0.537107
852.5,3.806981,73.688272,-19.034904,-5,-1.184028,10.010114,0.537286,-0.537124
852.6,3.806949,73.685185,-19.034745,-5,-1.184167,10.010114,0.537302,-0.53714
852.7,3.806917,73.682099,-19.034586,-5,-1.184306,10.010114,0.537319,-0.537157
852.8,3.806885,73.679012,-19.034427,-5,-1.184444,10.010115,0.537335,-0.537173
852.9,3.806854,73.675926,-19.034268,-5,-1.184583,10.010115,0.537352,-0.53719
853,3.806822,73.67284,-19.034109,-5,-1.184722,10.010115,0.537368,-0.537206
853.1,3.80679,73.669753,-19.033951,-5,-1.184861,10.010116,0.537385,-0.537223
853.2,3.806758,73.666667,-19.033792,-5,-1.185,10.010116,0.537401,-0.537239
853.3,3.806727,73.66358,-19.033633,-5,-1.185139,10.010116,0.537418,-0.537256
853.4,3.806695,73.660494,-19.033474,-5,-1.185278,10.010116,0.537434,-0.537272
853.5,3.806663,73.657407,-19.033315,-5,-1.185417,10.010117,0.537451,-0.537289
853.6,3.806631,73.654321,-19.033156,-5,-1.185556,10.010117,0.537467,-0.537305
853.7,3.806599,73.651235,-19.032997,-5,-1.185694,10.010117,0.537484,-0.537322
853.8,3.806568,73.648148,-19.032839,-5,-1.185833,10.010118,0.5375,-0.537338
853.9,3.806536,73.645062,-19.03268,-5,-1.185972,10.010118,0.537517,-0.537355
854,3.806504,73.641975,-19.032521,-5,-1.186111,10.010118,0.537533,-0.537371
854.1,3.806472,73.638889,-19.032362,-5,-1.18625,10.010119,0.53755,-0.537388
854.2,3.806441,73.635802,-19.032203,-5,-1.186389,10.010119,0.537566,-0.537404
854.3,3.806409,73.632716,-19.032044,-5,-1.186528,10.010119,0.537583,-0.537421
854.4,3.806377,73.62963,-19.031886,-5,-1.186667,10.01012,0.537599,-0.537437
854.5,3.806345,73.626543,-19.031727,-5,-1.186806,10.01012,0.537616,-0.537454
854.6,3.806314,73.623457,-19.031568,-5,-1.186944,10.01012,0.537632,-0.53747
854.7,3.806282,73.62037,-19.031409,-5,-1.187083,10.010121,0.537649,-0.537487
854.8,3.80625,73.617284,-19.03125,-5,-1.187222,10.010121,0.537665,-0.537503
854.9,3.806218,73.614198,-19.031091,-5,-1.187361,10.010121,0.537682,-0.53752
855,3.806186,73.611111,-19.030932,-5,-1.1875,10.010121,0.537698,-0.537536
855.1,3.806155,73.608025,-19.030774,-5,-1.187639,10.010122,0.537715,-0.537553
855.2,3.806123,73.604938,-19.030615,-5,-1.187778,10.010122,0.537731,-0.53757
855.3,3.806091,73.601852,-19.030456,-5,-1.187917,10.010122,0.537748,-0.537586
855.4,3.806059,73.598765,-19.030297,-5,-1.188056,10.010123,0.537765,-0.537603
855.5,3.806028,73.595679,-19.030138,-5,-1.188194,10.010123,0.537781,-0.537619
855.6,3.805996,73.592593,-19.029979,-5,-1.188333,10.010123,0.537798,-0.537636
855.7,3.805964,73.589506,-19.02982,-5,-1.188472,10.010124,0.537814,-0.537652
855.8,3.805932,73.58642,-19.029662,-5,-1.188611,10.010124,0.537831,-0.537669
855.9,3.805901,73.583333,-19.029503,-5,-1.18875,10.010124,0.537847,-0.537685
856,3.805869,73.580247,-19.029344,-5,-1.188889,10.010125,0.537864,-0.537702
856.1,3.805837,73.57716,-19.029185,-5,-1.189028,10.010125,0.53788,-0.537718
856.2,3.805805,73.574074,-19.029026,-5,-1.189167,10.010125,0.537897,-0.537735
856.3,3.805773,73.570988,-19.028867,-5,-1.189306,10.010125,0.537913,-0.537751
856.4,3.805742,73.567901,-19.028708,-5,-1.189444,10.010126,0.53793,-0.537768
856.5,3.80571,73.564815,-19.02855,-5,-1.189583,10.010126,0.537946,-0.537784
856.6,3.805678,73.561728,-19.028391,-5,-1.189722,10.010126,0.537963,-0.537801
856.7,3.805646,73.558642,-19.028232,-5,-1.189861,10.010127,0.537979,-0.537817
856.8,3.805615,73.555556,-19.028073,-5,-1.19,10.010127,0.537996,-0.537834
856.9,3.805583,73.552469,-19.027914,-5,-1.190139,10.010127,0.538012,-0.53785
857,3.805551,73.549383,-19.027755,-5,-1.190278,10.010128,0.538029,-0.537867
857.1,3.805519,73.546296,-19.027596,-5,-1.190417,10.010128,0.538045,-0.537883
857.2,3.805488,73.54321,-19.027438,-5,-1.190556,10.010128,0.538062,-0.5379
857.3,3.805456,73.540123,-19.027279,-5,-1.190694,10.010129,0.538079,-0.537916
857.4,3.805424,73.537037,-19.02712,-5,-1.190833,10.010129,0.538095,-0.537933
857.5,3.805392,73.533951,-19.026961,-5,-1.190972,10.010129,0.538112,-0.537949
857.6,3.80536,73.530864,-19.026802,-5,-1.191111,10.01013,0.538128,-0.537966
857.7,3.805329,73.527778,-19.026643,-5,-1.19125,10.01013,0.538145,-0.537983
857.8,3.805297,73.524691,-19.026484,-5,-1.191389,10.01013,0.538161,-0.537999
857.9,3.805265,73.521605,-19.026325,-5,-1.191528,10.01013,0.538178,-0.538016
858,3.805233,73.518519,-19.026167,-5,-1.191667,10.010131,0.538194,-0.538032
858.1,3.805202,73.515432,-19.026008,-5,-1.191806,10.010131,0.538211,-0.538049
858.2,3.80517,73.512346,-19.025849,-5,-1.191944,10.010131,0.538227,-0.538065
858.3,3.805138,73.509259,-19.02569,-5,-1.192083,10.010132,0.538244,-0.538082
858.4,3.805106,73.506173,-19.025531,-5,-1.192222,10.010132,0.53826,-0.538098
858.5,3.805074,73.503086,-19.025372,-5,-1.192361,10.010132,0.538277,-0.538115
858.6,3.805043,73.5,-19.025213,-5,-1.1925,10.010133,0.538294,-0.538131
858.7,3.805011,73.496914,-19.025053,-5,-1.192639,10.010133,0.538313,-0.538148
858.8,3.804978,73.493827,-19.024892,-5,-1.192778,10.010133,0.538332,-0.538165
858.9,3.804946,73.490741,-19.024731,-5,-1.192917,10.010134,0.538351,-0.538182
859,3.804914,73.487654,-19.024571,-5,-1.193056,10.010134,0.53837,-0.538199
859.1,3.804882,73.484568,-19.02441,-5,-1.193194,10.010134,0.53839,-0.538217
859.2,3.80485,73.481481,-19.024249,-5,-1.193333,10.010135,0.538409,-0.538235
859.3,3.804818,73.478395,-19.024089,-5,-1.193472,10.010135,0.538428,-0.538252
859.4,3.804786,73.475309,-19.023928,-5,-1.193611,10.010135,0.538447,-0.53827
859.5,3.804753,73.472222,-19.023767,-5,-1.19375,10.010136,0.538467,-0.538289
859.6,3.804721,73.469136,-19.023607,-5,-1.193889,10.010136,0.538486,-0.538307
859.7,3.804689,73.466049,-19.023446,-5,-1.194028,10.010136,0.538505,-0.538325
859.8,3.804657,73.462963,-19.023285,-5,-1.194167,10.010137,0.538524,-0.538343
859.9,3.804625,73.459877,-19.023124,-5,-1.194306,10.010137,0.538544,-0.538362
860,3.804593,73.45679,-19.022964,-5,-1.194444,10.010137,0.538563,-0.53838
860.1,3.804561,73.453704,-19.022803,-5,-1.194583,10.010138,0.538582,-0.538399
860.2,3.804528,73.450617,-19.022642,-5,-1.194722,10.010138,0.538601,-0.538418
860.3,3.804496,73.447531,-19.022482,-5,-1.194861,10.010138,0.538621,-0.538437
860.4,3.804464,73.444444,-19.022321,-5,-1.195,10.010139,0.53864,-0.538455
860.5,3.804432,73.441358,-19.02216,-5,-1.195139,10.010139,0.538659,-0.538474
860.6,3.8044,73.438272,-19.022,-5,-1.195278,10.010139,0.538678,-0.538493
860.7,3.804368,73.435185,-19.021839,-5,-1.195417,10.01014,0.538698,-0.538512
860.8,3.804336,73.432099,-19.021678,-5,-1.195556,10.01014,0.538717,-0.538531
860.9,3.804304,73.429012,-19.021518,-5,-1.195694,10.010141,0.538736,-0.53855
861,3.804271,73.425926,-19.021357,-5,-1.195833,10.010141,0.538755,-0.538569
861.1,3.804239,73.42284,-19.021196,-5,-1.195972,10.010141,0.538775,-0.538588
861.2,3.804207,73.419753,-19.021036,-5,-1.196111,10.010142,0.538794,-0.538607
861.3,3.804175,73.416667,-19.020875,-5,-1.19625,10.010142,0.538813,-0.538626
861.4,3.804143,73.41358,-19.020714,-5,-1.196389,10.010142,0.538832,-0.538645
861.5,3.804111,73.410494,-19.020553,-5,-1.196528,10.010143,0.538852,-0.538664
861.6,3.804079,73.407407,-19.020393,-5,-1.196667,10.010143,0.538871,-0.538683
861.7,3.804046,73.404321,-19.020232,-5,-1.196806,10.010143,0.53889,-0.538702
861.8,3.804014,73.401235,-19.020071,-5,-1.196944,10.010144,0.538909,-0.538722
861.9,3.803982,73.398148,-19.019911,-5,-1.197083,10.010144,0.538929,-0.538741
862,3.80395,73.395062,-19.01975,-5,-1.197222,10.010144,0.538948,-0.53876
862.1,3.803918,73.391975,-19.019589,-5,-1.197361,10.010145,0.538967,-0.538779
862.2,3.803886,73.388889,-19.019429,-5,-1.1975,10.010145,0.538986,-0.538798
862.3,3.803854,73.385802,-19.019268,-5,-1.197639,10.010146,0.539006,-0.538817
862.4,3.803821,73.382716,-19.019107,-5,-1.197778,10.010146,0.539025,-0.538837
862.5,3.803789,73.37963,-19.018946,-5,-1.197917,10.010146,0.539044,-0.538856
862.6,3.803757,73.376543,-19.018786,-5,-1.198056,10.010147,0.539063,-0.538875
862.7,3.803725,73.373457,-19.018625,-5,-1.198194,10.010147,0.539083,-0.538894
862.8,3.803693,73.37037,-19.018464,-5,-1.198333,10.010147,0.539102,-0.538913
862.9,3.803661,73.367284,-19.018304,-5,-1.198472,10.010148,0.539121,-0.538933
863,3.803629,73.364198,-19.018143,-5,-1.198611,10.010148,0.53914,-0.538952
863.1,3.803596,73.361111,-19.017982,-5,-1.19875,10.010148,0.53916,-0.538971
863.2,3.803564,73.358025,-19.017821,-5,-1.198889,10.010149,0.539179,-0.53899
863.3,3.803532,73.354938,-19.017661,-5,-1.199028,10.010149,0.539198,-0.53901
863.4,3.8035,73.351852,-19.0175,-5,-1.199167,10.01015,0.539218,-0.539029
863.5,3.803468,73.348765,-19.017339,-5,-1.199306,10.01015,0.539237,-0.539048
863.6,3.803436,73.345679,-19.017179,-5,-1.199444,10.01015,0.539256,-0.539067
863.7,3.803404,73.342593,-19.017018,-5,-1.199583,10.010151,0.539275,-0.539087
863.8,3.803371,73.339506,-19.016857,-5,-1.199722,10.010151,0.539295,-0.539106
863.9,3.803339,73.33642,-19.016696,-5,-1.199861,10.010151,0.539314,-0.539125
864,3.803307,73.333333,-19.016536,-5,-1.2,10.010152,0.539333,-0.539144
864.1,3.803275,73.330247,-19.016375,-5,-1.200139,10.010152,0.539352,-0.539164
864.2,3.803243,73.32716,-19.016214,-5,-1.200278,10.010152,0.539372,-0.539183
864.3,3.803211,73.324074,-19.016054,-5,-1.200417,10.010153,0.539391,-0.539202
864.4,3.803179,73.320988,-19.015893,-5,-1.200556,10.010153,0.53941,-0.539221
864.5,3.803146,73.317901,-19.015732,-5,-1.200694,10.010154,0.53943,-0.539241
864.6,3.803114,73.314815,-19.015571,-5,-1.200833,10.010154,0.539449,-0.53926
864.7,3.803082,73.311728,-19.015411,-5,-1.200972,10.010154,0.539468,-0.539279
864.8,3.80305,73.308642,-19.01525,-5,-1.201111,10.010155,0.539487,-0.539298
864.9,3.803018,73.305556,-19.015089,-5,-1.20125,10.010155,0.539507,-0.539318
865,3.802986,73.302469,-19.014929,-5,-1.201389,10.010155,0.539526,-0.539337
865.1,3.802954,73.299383,-19.014768,-5,-1.201528,10.010156,0.539545,-0.539356
865.2,3.802921,73.296296,-19.014607,-5,-1.201667,10.010156,0.539565,-0.539375
865.3,3.802889,73.29321,-19.014446,-5,-1.201806,10.010156,0.539584,-0.539395
865.4,3.802857,73.290123,-19.014286,-5,-1.201944,10.010157,0.539603,-0.539414
865.5,3.802825,73.287037,-19.014125,-5,-1.202083,10.010157,0.539622,-0.539433
865.6,3.802793,73.283951,-19.013964,-5,-1.202222,10.010158,0.539642,-0.539453
865.7,3.802761,73.280864,-19.013804,-5,-1.202361,10.010158,0.539661,-0.539472
865.8,3.802729,73.277778,-19.013643,-5,-1.2025,10.010158,0.53968,-0.539491
865.9,3.802696,73.274691,-19.013482,-5,-1.202639,10.010159,0.539699,-0.53951
866,3.802664,73.271605,-19.013321,-5,-1.202778,10.010159,0.539719,-0.53953
866.1,3.802632,73.268519,-19.013161,-5,-1.202917,10.010159,0.539738,-0.539549
866.2,3.8026,73.265432,-19.013,-5,-1.203056,10.01016,0.539757,-0.539568
866.3,3.802568,73.262346,-19.012839,-5,-1.203194,10.01016,0.539777,-0.539588
866.4,3.802536,73.259259,-19.012678,-5,-1.203333,10.01016,0.539796,-0.539607
866.5,3.802504,73.256173,-19.012518,-5,-1.203472,10.010161,0.539815,-0.539626
866.6,3.802471,73.253086,-19.012357,-5,-1.203611,10.010161,0.539835,-0.539645
866.7,3.802439,73.25,-19.012196,-5,-1.20375,10.010162,0.539854,-0.539665
866.8,3.802407,73.246914,-19.012035,-5,-1.203889,10.010162,0.539873,-0.539684
866.9,3.802375,73.243827,-19.011875,-5,-1.204028,10.010162,0.539892,-0.539703
867,3.802343,73.240741,-19.011714,-5,-1.204167,10.010163,0.539912,-0.539723
867.1,3.802311,73.237654,-19.011553,-5,-1.204306,10.010163,0.539931,-0.539742
867.2,3.802279,73.234568,-19.011393,-5,-1.204444,10.010163,0.53995,-0.539761
867.3,3.802246,73.231481,-19.011232,-5,-1.204583,10.010164,0.53997,-0.53978
867.4,3.802214,73.228395,-19.011071,-5,-1.204722,10.010164,0.539989,-0.5398
867.5,3.802182,73.225309,-19.01091,-5,-1.204861,10.010164,0.540008,-0.539819
867.6,3.80215,73.222222,-19.01075,-5,-1.205,10.010165,0.540027,-0.539838
867.7,3.802118,73.219136,-19.010589,-5,-1.205139,10.010165,0.540047,-0.539858
867.8,3.802086,73.216049,-19.010428,-5,-1.205278,10.010166,0.540066,-0.539877
867.9,3.802053,73.212963,-19.010267,-5,-1.205417,10.010166,0.540085,-0.539896
868,3.802021,73.209877,-19.010107,-5,-1.205556,10.010166,0.540105,-0.539915
868.1,3.801989,73.20679,-19.009946,-5,-1.205694,10.010167,0.540124,-0.539935
868.2,3.801957,73.203704,-19.009785,-5,-1.205833,10.010167,0.540143,-0.539954
868.3,3.801925,73.200617,-19.009624,-5,-1.205972,10.010167,0.540163,-0.539973
868.4,3.801893,73.197531,-19.009464,-5,-1.206111,10.010168,0.540182,-0.539993
868.5,3.801861,73.194444,-19.009303,-5,-1.20625,10.010168,0.540201,-0.540012
868.6,3.801828,73.191358,-19.009142,-5,-1.206389,10.010168,0.54022,-0.540031
868.7,3.801796,73.188272,-19.008981,-5,-1.206528,10.010169,0.54024,-0.54005
868.8,3.801764,73.185185,-19.008821,-5,-1.206667,10.010169,0.540259,-0.54007
868.9,3.801732,73.182099,-19.00866,-5,-1.206806,10.01017,0.540278,-0.540089
869,3.8017,73.179012,-19.008499,-5,-1.206944,10.01017,0.540298,-0.540108
869.1,3.801668,73.175926,-19.008338,-5,-1.207083,10.01017,0.540317,-0.540128
869.2,3.801636,73.17284,-19.008178,-5,-1.207222,10.010171,0.540336,-0.540147
869.3,3.801603,73.169753,-19.008017,-5,-1.207361,10.010171,0.540356,-0.540166
869.4,3.801571,73.166667,-19.007856,-5,-1.2075,10.010171,0.540375,-0.540186
869.5,3.801539,73.16358,-19.007695,-5,-1.207639,10.010172,0.540394,-0.540205
869.6,3.801507,73.160494,-19.007535,-5,-1.207778,10.010172,0.540414,-0.540224
869.7,3.801475,73.157407,-19.007374,-5,-1.207917,10.010172,0.540433,-0.540244
869.8,3.801443,73.154321,-19.007213,-5,-1.208056,10.010173,0.540452,-0.540263
869.9,3.80141,73.151235,-19.007052,-5,-1.208194,10.010173,0.540471,-0.540282
870,3.801378,73.148148,-19.006892,-5,-1.208333,10.010174,0.540491,-0.540301
870.1,3.801346,73.145062,-19.006731,-5,-1.208472,10.010174,0.54051,-0.540321
870.2,3.801314,73.141975,-19.00657,-5,-1.208611,10.010174,0.540529,-0.54034
870.3,3.801282,73.138889,-19.006409,-5,-1.20875,10.010175,0.540549,-0.540359
870.4,3.80125,73.135802,-19.006249,-5,-1.208889,10.010175,0.540568,-0.540379
870.5,3.801218,73.132716,-19.006088,-5,-1.209028,10.010175,0.540587,-0.540398
870.6,3.801185,73.12963,-19.005927,-5,-1.209167,10.010176,0.540607,-0.540417
870.7,3.801153,73.126543,-19.005766,-5,-1.209306,10.010176,0.540626,-0.540437
870.8,3.801121,73.123457,-19.005606,-5,-1.209444,10.010176,0.540645,-0.540456
870.9,3.801089,73.12037,-19.005445,-5,-1.209583,10.010177,0.540665,-0.540475
871,3.801057,73.117284,-19.005284,-5,-1.209722,10.010177,0.540684,-0.540495
871.1,3.801025,73.114198,-19.005123,-5,-1.209861,10.010178,0.540703,-0.540514
871.2,3.800992,73.111111,-19.004962,-5,-1.21,10.010178,0.540723,-0.540533
871.3,3.80096,73.108025,-19.004802,-5,-1.210139,10.010178,0.540742,-0.540552
871.4,3.800928,73.104938,-19.004641,-5,-1.210278,10.010179,0.540761,-0.540572
871.5,3.800896,73.101852,-19.00448,-5,-1.210417,10.010179,0.540781,-0.540591
871.6,3.800864,73.098765,-19.004319,-5,-1.210556,10.010179,0.5408,-0.54061
871.7,3.800832,73.095679,-19.004159,-5,-1.210694,10.01018,0.540819,-0.54063
871.8,3.8008,73.092593,-19.003998,-5,-1.210833,10.01018,0.540839,-0.540649
871.9,3.800767,73.089506,-19.003837,-5,-1.210972,10.01018,0.540858,-0.540668
872,3.800735,73.08642,-19.003676,-5,-1.211111,10.010181,0.540877,-0.540688
872.1,3.800703,73.083333,-19.003516,-5,-1.21125,10.010181,0.540897,-0.540707
872.2,3.800671,73.080247,-19.003355,-5,-1.211389,10.010182,0.540916,-0.540726
872.3,3.800639,73.07716,-19.003194,-5,-1.211528,10.010182,0.540935,-0.540746
872.4,3.800607,73.074074,-19.003033,-5,-1.211667,10.010182,0.540955,-0.540765
872.5,3.800574,73.070988,-19.002872,-5,-1.211806,10.010183,0.540974,-0.540784
872.6,3.800542,73.067901,-19.002712,-5,-1.211944,10.010183,0.540993,-0.540804
872.7,3.80051,73.064815,-19.002551,-5,-1.212083,10.010183,0.541013,-0.540823
872.8,3.800478,73.061728,-19.00239,-5,-1.212222,10.010184,0.541032,-0.540842
872.9,3.800446,73.058642,-19.002229,-5,-1.212361,10.010184,0.541051,-0.540862
873,3.800414,73.055556,-19.002069,-5,-1.2125,10.010184,0.541071,-0.540881
873.1,3.800382,73.052469,-19.001908,-5,-1.212639,10.010185,0.54109,-0.5409
873.2,3.800349,73.049383,-19.001747,-5,-1.212778,10.010185,0.541109,-0.54092
873.3,3.800317,73.046296,-19.001586,-5,-1.212917,10.010186,0.541129,-0.540939
873.4,3.800285,73.04321,-19.001425,-5,-1.213056,10.010186,0.541148,-0.540958
873.5,3.800253,73.040123,-19.001265,-5,-1.213194,10.010186,0.541167,-0.540978
873.6,3.800221,73.037037,-19.001104,-5,-1.213333,10.010187,0.541187,-0.540997
873.7,3.800189,73.033951,-19.000943,-5,-1.213472,10.010187,0.541206,-0.541016
873.8,3.800156,73.030864,-19.000782,-5,-1.213611,10.010187,0.541225,-0.541036
873.9,3.800124,73.027778,-19.000622,-5,-1.21375,10.010188,0.541245,-0.541055
874,3.800092,73.024691,-19.000461,-5,-1.213889,10.010188,0.541264,-0.541074
874.1,3.80006,73.021605,-19.0003,-5,-1.214028,10.010188,0.541283,-0.541094
874.2,3.800028,73.018519,-19.000139,-5,-1.214167,10.010189,0.541303,-0.541113
874.3,3.799996,73.015432,-18.999978,-5,-1.214306,10.010189,0.541322,-0.541132
874.4,3.799964,73.012346,-18.999818,-5,-1.214444,10.01019,0.541341,-0.541152
874.5,3.799931,73.009259,-18.999657,-5,-1.214583,10.01019,0.541361,-0.541171
874.6,3.799899,73.006173,-18.999496,-5,-1.214722,10.01019,0.54138,-0.54119
874.7,3.799867,73.003086,-18.999335,-5,-1.214861,10.010191,0.541399,-0.54121
874.8,3.799835,73,-18.999175,-5,-1.215,10.010191,0.541419,-0.541229
874.9,3.799804,72.996914,-18.999018,-5,-1.215139,10.010191,0.541436,-0.541248
875,3.799772,72.993827,-18.998862,-5,-1.215278,10.010192,0.541453,-0.541267
875.1,3.799741,72.990741,-18.998706,-5,-1.215417,10.010192,0.541471,-0.541286
875.2,3.79971,72.987654,-18.99855,-5,-1.215556,10.010192,0.541488,-0.541305
875.3,3.799679,72.984568,-18.998394,-5,-1.215694,10.010193,0.541505,-0.541323
875.4,3.799648,72.981481,-18.998238,-5,-1.215833,10.010193,0.541522,-0.541342
875.5,3.799616,72.978395,-18.998082,-5,-1.215972,10.010193,0.54154,-0.54136
875.6,3.799585,72.975309,-18.997926,-5,-1.216111,10.010194,0.541557,-0.541378
875.7,3.799554,72.972222,-18.99777,-5,-1.21625,10.010194,0.541574,-0.541397
875.8,3.799523,72.969136,-18.997614,-5,-1.216389,10.010194,0.541592,-0.541415
875.9,3.799492,72.966049,-18.997458,-5,-1.216528,10.010195,0.541609,-0.541433
876,3.79946,72.962963,-18.997302,-5,-1.216667,10.010195,0.541626,-0.541451
876.1,3.799429,72.959877,-18.997146,-5,-1.216806,10.010195,0.541644,-0.541469
876.2,3.799398,72.95679,-18.99699,-5,-1.216944,10.010196,0.541661,-0.541486
876.3,3.799367,72.953704,-18.996834,-5,-1.217083,10.010196,0.541678,-0.541504
876.4,3.799336,72.950617,-18.996678,-5,-1.217222,10.010196,0.541696,-0.541522
876.5,3.799304,72.947531,-18.996522,-5,-1.217361,10.010197,0.541713,-0.54154
876.6,3.799273,72.944444,-18.996366,-5,-1.2175,10.010197,0.54173,-0.541557
876.7,3.799242,72.941358,-18.99621,-5,-1.217639,10.010197,0.541747,-0.541575
876.8,3.799211,72.938272,-18.996054,-5,-1.217778,10.010198,0.541765,-0.541592
876.9,3.79918,72.935185,-18.995898,-5,-1.217917,10.010198,0.541782,-0.54161
877,3.799148,72.932099,-18.995742,-5,-1.218056,10.010198,0.541799,-0.541627
877.1,3.799117,72.929012,-18.995586,-5,-1.218194,10.010199,0.541817,-0.541645
877.2,3.799086,72.925926,-18.99543,-5,-1.218333,10.010199,0.541834,-0.541662
877.3,3.799055,72.92284,-18.995274,-5,-1.218472,10.010199,0.541851,-0.54168
877.4,3.799024,72.919753,-18.995118,-5,-1.218611,10.0102,0.541869,-0.541697
877.5,3.798992,72.916667,-18.994962,-5,-1.21875,10.0102,0.541886,-0.541715
877.6,3.798961,72.91358,-18.994806,-5,-1.218889,10.0102,0.541903,-0.541732
877.7,3.79893,72.910494,-18.994649,-5,-1.219028,10.010201,0.541921,-0.54175
877.8,3.798899,72.907407,-18.994493,-5,-1.219167,10.010201,0.541938,-0.541767
877.9,3.798867,72.904321,-18.994337,-5,-1.219306,10.010201,0.541955,-0.541785
878,3.798836,72.901235,-18.994181,-5,-1.219444,10.010202,0.541973,-0.541802
878.1,3.798805,72.898148,-18.994025,-5,-1.219583,10.010202,0.54199,-0.541819
878.2,3.798774,72.895062,-18.993869,-5,-1.219722,10.010202,0.542007,-0.541837
878.3,3.798743,72.891975,-18.993713,-5,-1.219861,10.010203,0.542025,-0.541854
878.4,3.798711,72.888889,-18.993557,-5,-1.22,10.010203,0.542042,-0.541871
878.5,3.79868,72.885802,-18.993401,-5,-1.220139,10.010203,0.542059,-0.541889
878.6,3.798649,72.882716,-18.993245,-5,-1.220278,10.010204,0.542076,-0.541906
878.7,3.798618,72.87963,-18.993089,-5,-1.220417,10.010204,0.542094,-0.541924
878.8,3.798587,72.876543,-18.992933,-5,-1.220556,10.010204,0.542111,-0.541941
878.9,3.798555,72.873457,-18.992777,-5,-1.220694,10.010205,0.542128,-0.541958
879,3.798524,72.87037,-18.992621,-5,-1.220833,10.010205,0.542146,-0.541976
879.1,3.798493,72.867284,-18.992465,-5,-1.220972,10.010205,0.542163,-0.541993
879.2,3.798462,72.864198,-18.992309,-5,-1.221111,10.010206,0.54218,-0.54201
879.3,3.798431,72.861111,-18.992153,-5,-1.22125,10.010206,0.542198,-0.542028
879.4,3.798399,72.858025,-18.991997,-5,-1.221389,10.010206,0.542215,-0.542045
879.5,3.798368,72.854938,-18.991841,-5,-1.221528,10.010207,0.542232,-0.542062
879.6,3.798337,72.851852,-18.991684,-5,-1.221667,10.010207,0.54225,-0.54208
879.7,3.798306,72.848765,-18.991528,-5,-1.221806,10.010207,0.542267,-0.542097
879.8,3.798274,72.845679,-18.991372,-5,-1.221944,10.010208,0.542284,-0.542114
879.9,3.798243,72.842593,-18.991216,-5,-1.222083,10.010208,0.542302,-0.542132
880,3.798212,72.839506,-18.99106,-5,-1.222222,10.010208,0.542319,-0.542149
880.1,3.798181,72.83642,-18.990904,-5,-1.222361,10.010209,0.542336,-0.542166
880.2,3.79815,72.833333,-18.990748,-5,-1.2225,10.010209,0.542354,-0.542184
880.3,3.798118,72.830247,-18.990592,-5,-1.222639,10.010209,0.542371,-0.542201
880.4,3.798087,72.82716,-18.990436,-5,-1.222778,10.01021,0.542388,-0.542218
880.5,3.798056,72.824074,-18.99028,-5,-1.222917,10.01021,0.542406,-0.542236
880.6,3.798025,72.820988,-18.990124,-5,-1.223056,10.01021,0.542423,-0.542253
880.7,3.797994,72.817901,-18.989968,-5,-1.223194,10.010211,0.54244,-0.54227
880.8,3.797962,72.814815,-18.989812,-5,-1.223333,10.010211,0.542458,-0.542288
880.9,3.797931,72.811728,-18.989656,-5,-1.223472,10.010211,0.542475,-0.542305
881,3.7979,72.808642,-18.9895,-5,-1.223611,10.010212,0.542492,-0.542322
881.1,3.797869,72.805556,-18.989344,-5,-1.22375,10.010212,0.54251,-0.54234
